time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-25 07:11:36.946 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511593896440,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,13,15938168,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:12:01.863 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511593921409,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,7,15889576,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:13:01.875 UTC, ,250,3165786,1472,19584,224, ,5, ,69,1,0.01, , , , , , , ,5,5, , , ,4,2,8, ,12,1, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511593921409,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16928920,1, , , , , , ,67, ,10, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31, , , , ,8, , , ,8, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:13:56.644 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511594036183,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,9,16270424,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:14:56.652 UTC, ,250,3165754,1472,19584,192, ,5, ,95,1,0.01, , , , , , , ,5,5, , , ,4,2,8, ,11,1, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594036183,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17015400,1, , , , , , ,106, ,9, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,58, , , , ,16, , , ,15, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:15:30.915 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,7,16253544,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:16:30.926 UTC, ,250,3165786,1472,19584,224, ,5, ,69,1,0.01, , , , , , , ,5,5, , , ,4,2,8, ,12,1, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16924376,1, , , , , , ,64, ,10, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24, , , , ,5, , , ,9, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:17:30.932 UTC, ,250,3165786,1472,19584,224, ,5, ,50, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17092168,1, , , , , , ,40, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15, , , , ,4, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:18:30.940 UTC, ,250,3165786,1472,19584,224, ,5, ,36, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17276400,1, , , , , , ,29, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , ,4, , , ,6, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:19:30.950 UTC, ,250,3165786,1472,19584,224, ,5, ,24, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17276400,1, , , , , , ,12, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:20:30.957 UTC, ,250,3165786,1472,19584,224, ,5, ,24, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17444256,1, , , , , , ,12, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:21:30.963 UTC, ,250,3165786,1472,19584,224, ,5, ,24, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594130457,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17779816,1, , , , , , ,12, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:22:00.957 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511594520514,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,8,15961112,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:22:05.444 UTC, ,250,3165562,1472,19584, , ,5, ,5,1,0.20, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594520514,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16464504,1, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:22:14.516 UTC, ,250,3162362,1472,16384, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,36,15, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , ,2,124, , , , , , , , , , , , , , , , , , , , , , , , ,1511594533988,3145728, , , ,26,0, , , ,3, , , ,3, , , , ,26, ,6144,3, , , , ,151552,38, , , , , , , , ,1,12,14830368,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:22:29.300 UTC, ,250,3165562,1472,19584, , ,5, ,21,1,0.05, , , , , , , ,5,5, , , ,4,2,8, ,4,1, , , , , , , , , , , , , ,4294976966,8, ,4294976176, , , , , ,18,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594533988,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,15844992,1, , , , , , ,24, ,2, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , ,3, , , ,3, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:22:31.592 UTC, ,250,3162386,1472,16408, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,38,16, , , , , , , , , , , , , ,4294978512,9, ,4294977588, , , , , ,16,16, , , , , ,2,140, , , , , , , , , , , , , , , , , , , , , , , , ,1511594551144,3145728, , , ,27,0, , , ,3, , , ,3, , , , ,27, ,6144,3, , , , ,153600,39, , , , , , , , ,1,6,15962992,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:23:20.731 UTC, ,250,3165586,1472,19608, , ,5, ,37,1,0.03, , , , , , , ,5,5, , , ,4,2,8, ,5,1, , , , , , , , , , , , , ,4294978512,9, ,4294977588, , , , , ,16,16, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594551144,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16978840,1, , , , , , ,42, ,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22, , , , ,6, , , ,6, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:23:31.663 UTC, ,250,3162490,1472,16432,80, ,4, ,29,4,0.14, , , , , , , ,4,4, ,2, ,4,1,7, ,41,18, , , , , , , , , , , , , ,4294980516,10, ,4294979592, , , , , ,14,14, , , , , ,2,160, , , , , , , , , , , , , , , , , , , , , , , , ,1511594611230,3145728, , , ,28,0, , , ,4, , , ,3, , , , ,28,1,6144,3, , , , ,157696,41, , , , , , , , ,1,6,16350904,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:24:06.373 UTC, ,250,3165610,1472,19632, , ,5, ,47,1,0.02, , , , , , , ,5,5, , , ,4,2,8, ,5, , , , , , , , , , , , , , ,4294980516,10, ,4294979592, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594611230,3145728, , , ,2,0, , , , , , , ,3, , , , ,2,1, , , , , , ,4096,2, , , , , , , , , , ,17030264,1, , , , , , ,54, ,4, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,28, , , , ,4, , , ,11, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:24:08.736 UTC, ,250,3162434,1472,16456, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,42,18, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511594648304,3145728, , , ,29,0, , , ,3, , , ,3, , , , ,29, ,6144,3, , , , ,157696,41, , , , , , , , ,1,8,16005024,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:25:08.744 UTC, ,250,3165666,1472,19464,224, ,5, ,76,1,0.01, , , , , , , ,5,5, , , ,4,2,8, ,10,1, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594648304,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17011256,1, , , , , , ,64, ,8, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32, , , , ,11, , , ,5, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:26:08.752 UTC, ,250,3166714,1472,20512,224, ,5, ,79, , , , , , , , , ,5,5, , , ,4,2,8, ,12, , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594648304,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,17179072,1, , , , , , ,90, ,12, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,44, , , , ,9, , , ,5, , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:26:43.405 UTC, ,250,3162434,1472,16456, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,42,18, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511594802964,3145728, , , ,29,0, , , ,3, , , ,3, , , , ,29, ,6144,3, , , , ,157696,41, , , , , , , , ,1,7,16007656,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 07:26:47.770 UTC, ,250,3165442,1472,19464, , ,5, ,4,1,0.25, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511594802964,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16516176,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:19:01.608 UTC, ,250,3162434,1472,16456, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,42,18, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511597941090,3145728, , , ,29,0, , , ,3, , , ,3, , , , ,29, ,6144,3, , , , ,157696,41, , , , , , , , ,1,6,16050792,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:20:01.614 UTC, ,250,3165554,1472,19464,112, ,5, ,3,1,0.33, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511597941090,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,16553896,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:20:23.232 UTC, ,250,3165442,1472,19464, , ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511597941090,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16721688,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:21:45.923 UTC, ,250,3162434,1472,16456, , ,4,1,28,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,42,18, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511598105449,3145728, , , ,29,0, , , ,3, , , ,3, , , , ,29, ,6144,3, , , , ,157696,41, , , , , , , , ,1,8,17063480,1, , , , , , ,18, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:22:07.122 UTC, ,250,3165442,1472,19464, , ,5, ,3,1,0.33, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598105449,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17582840,1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:22:13.914 UTC, ,250,3162514,1472,16456,80, ,4,1,29,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,42,18, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511598133384,3145728, , , ,29,0, , , ,3, , , ,3, , , , ,29, ,6144,3, , , , ,157696,41, , , , , , , , ,1,8,17260240,1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:22:15.778 UTC, ,250,3165442,1472,19464, , ,5, ,2,1,0.50, , , , , , , ,5,5, , , ,4,2,8, ,2,1, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598133384,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , , ,8192,4, , , , , , , , , , ,17428096,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:22:25.340 UTC, ,250,3162514,1472,16456,80, ,4,1,29,4,0.14, , , , , , , ,4,4, ,2,1,4,1,7, ,43,19, , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , ,2,182, , , , , , , , , , , , , , , , , , , , , , , , ,1511598144907,3145728, , , ,30,0, , , ,4, , , ,3, , , , ,30,1,6144,3, , , , ,157696,41, , , , , , , , ,1,6,16342032,1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:23:25.352 UTC, ,250,3165554,1472,19464,112, ,5, ,2,1,0.50, , , , , , , ,5,5, , , ,4,2,8, ,1, , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598144907,3145728, , , ,2,0, , , , , , , ,3, , , , ,2,1, , , , , , ,8192,4, , , , , , , , , , ,16509880,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:24:25.359 UTC, ,250,3165554,1472,19464,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598144907,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16677648,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:25:25.365 UTC, ,250,3165554,1472,19464,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598144907,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16845440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-25 08:26:25.373 UTC, ,250,3165554,1472,19464,112, ,5, , , , , , , , , , , ,5,5, , , ,4,2,8, , , , , , , , , , , , , , , , ,4294982151,11, ,4294981393, , , , , ,14,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511598144907,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,16845440,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
